split,case_id,img_shape,mask_shape,mask_voxels,img_voxels
train,BraTS-MEN-RT-0570-1_slice_113,"(256, 256)","(256, 256)",56,65536
train,BraTS-MEN-RT-0375-1_slice_057,"(256, 256)","(256, 256)",187,65536
train,BraTS-MEN-RT-0069-1_slice_128,"(256, 256)","(256, 256)",127,65536
train,BraTS-MEN-RT-0365-1_slice_054,"(256, 256)","(256, 256)",883,65536
train,BraTS-MEN-RT-0340-1_slice_132,"(256, 256)","(256, 256)",22,65536
train,BraTS-MEN-RT-0560-1_slice_068,"(256, 256)","(256, 256)",445,65536
train,BraTS-MEN-RT-0370-1_slice_137,"(256, 256)","(256, 256)",910,65536
train,BraTS-MEN-RT-0294-1_slice_065,"(256, 256)","(256, 256)",903,65536
train,BraTS-MEN-RT-0351-1_slice_066,"(256, 256)","(256, 256)",438,65536
train,BraTS-MEN-RT-0280-1_slice_051,"(256, 256)","(256, 256)",414,65536
train,BraTS-MEN-RT-0188-1_slice_072,"(256, 256)","(256, 256)",1767,65536
train,BraTS-MEN-RT-0374-1_slice_068,"(256, 256)","(256, 256)",315,65536
train,BraTS-MEN-RT-0209-1_slice_086,"(256, 256)","(256, 256)",2964,65536
train,BraTS-MEN-RT-0570-1_slice_103,"(256, 256)","(256, 256)",128,65536
train,BraTS-MEN-RT-0564-1_slice_137,"(256, 256)","(256, 256)",778,65536
train,BraTS-MEN-RT-0158-1_slice_183,"(256, 256)","(256, 256)",85,65536
train,BraTS-MEN-RT-0198-1_slice_071,"(256, 256)","(256, 256)",996,65536
train,BraTS-MEN-RT-0484-1_slice_052,"(256, 256)","(256, 256)",1200,65536
train,BraTS-MEN-RT-0554-1_slice_132,"(256, 256)","(256, 256)",129,65536
train,BraTS-MEN-RT-0485-1_slice_105,"(256, 256)","(256, 256)",629,65536
train,BraTS-MEN-RT-0350-1_slice_059,"(256, 256)","(256, 256)",995,65536
train,BraTS-MEN-RT-0048-1_slice_111,"(256, 256)","(256, 256)",58,65536
train,BraTS-MEN-RT-0481-1_slice_132,"(256, 256)","(256, 256)",1898,65536
train,BraTS-MEN-RT-0284-1_slice_076,"(256, 256)","(256, 256)",786,65536
train,BraTS-MEN-RT-0370-1_slice_127,"(256, 256)","(256, 256)",1160,65536
train,BraTS-MEN-RT-0280-1_slice_041,"(256, 256)","(256, 256)",20,65536
train,BraTS-MEN-RT-0294-1_slice_075,"(256, 256)","(256, 256)",862,65536
train,BraTS-MEN-RT-0491-1_slice_049,"(256, 256)","(256, 256)",58,65536
train,BraTS-MEN-RT-0375-1_slice_047,"(256, 256)","(256, 256)",339,65536
train,BraTS-MEN-RT-0365-1_slice_044,"(256, 256)","(256, 256)",96,65536
train,BraTS-MEN-RT-0623-1_slice_049,"(256, 256)","(256, 256)",98,65536
train,BraTS-MEN-RT-0397-1_slice_084,"(256, 256)","(256, 256)",212,65536
train,BraTS-MEN-RT-0026-1_slice_075,"(256, 256)","(256, 256)",149,65536
train,BraTS-MEN-RT-0017-1_slice_127,"(256, 256)","(256, 256)",2445,65536
train,BraTS-MEN-RT-0016-1_slice_108,"(256, 256)","(256, 256)",240,65536
train,BraTS-MEN-RT-0286-1_slice_039,"(256, 256)","(256, 256)",387,65536
train,BraTS-MEN-RT-0037-1_slice_059,"(256, 256)","(256, 256)",1956,65536
train,BraTS-MEN-RT-0593-1_slice_097,"(256, 256)","(256, 256)",671,65536
train,BraTS-MEN-RT-0007-1_slice_134,"(256, 256)","(256, 256)",73,65536
train,BraTS-MEN-RT-0017-1_slice_137,"(256, 256)","(256, 256)",1839,65536
train,BraTS-MEN-RT-0026-1_slice_065,"(256, 256)","(256, 256)",160,65536
train,BraTS-MEN-RT-0282-1_slice_166,"(256, 256)","(256, 256)",52,65536
train,BraTS-MEN-RT-0603-1_slice_127,"(256, 256)","(256, 256)",62,65536
train,BraTS-MEN-RT-0356-1_slice_149,"(256, 256)","(256, 256)",523,65536
train,BraTS-MEN-RT-0567-1_slice_147,"(256, 256)","(256, 256)",117,65536
train,BraTS-MEN-RT-0016-1_slice_118,"(256, 256)","(256, 256)",146,65536
train,BraTS-MEN-RT-0037-1_slice_049,"(256, 256)","(256, 256)",653,65536
train,BraTS-MEN-RT-0593-1_slice_087,"(256, 256)","(256, 256)",1411,65536
train,BraTS-MEN-RT-0286-1_slice_029,"(256, 256)","(256, 256)",194,65536
train,BraTS-MEN-RT-0522-1_slice_163,"(256, 256)","(256, 256)",773,65536
train,BraTS-MEN-RT-0197-1_slice_068,"(256, 256)","(256, 256)",2077,65536
train,BraTS-MEN-RT-0066-1_slice_059,"(256, 256)","(256, 256)",269,65536
train,BraTS-MEN-RT-0193-1_slice_127,"(256, 256)","(256, 256)",823,65536
train,BraTS-MEN-RT-0322-1_slice_147,"(256, 256)","(256, 256)",825,65536
train,BraTS-MEN-RT-0223-1_slice_081,"(256, 256)","(256, 256)",438,65536
train,BraTS-MEN-RT-0230-1_slice_203,"(256, 256)","(256, 256)",41,65536
train,BraTS-MEN-RT-0537-1_slice_178,"(256, 256)","(256, 256)",60,65536
train,BraTS-MEN-RT-0192-1_slice_070,"(256, 256)","(256, 256)",29,65536
train,BraTS-MEN-RT-0072-1_slice_115,"(256, 256)","(256, 256)",533,65536
train,BraTS-MEN-RT-0192-1_slice_118,"(256, 256)","(256, 256)",41,65536
train,BraTS-MEN-RT-0197-1_slice_078,"(256, 256)","(256, 256)",1419,65536
train,BraTS-MEN-RT-0522-1_slice_173,"(256, 256)","(256, 256)",1186,65536
train,BraTS-MEN-RT-0072-1_slice_105,"(256, 256)","(256, 256)",926,65536
train,BraTS-MEN-RT-0322-1_slice_157,"(256, 256)","(256, 256)",143,65536
train,BraTS-MEN-RT-0073-1_slice_052,"(256, 256)","(256, 256)",271,65536
train,BraTS-MEN-RT-0193-1_slice_137,"(256, 256)","(256, 256)",49,65536
train,BraTS-MEN-RT-0449-1_slice_109,"(256, 256)","(256, 256)",651,65536
train,BraTS-MEN-RT-0420-1_slice_142,"(256, 256)","(256, 256)",646,65536
train,BraTS-MEN-RT-0300-1_slice_089,"(256, 256)","(256, 256)",747,65536
train,BraTS-MEN-RT-0430-1_slice_141,"(256, 256)","(256, 256)",118,65536
train,BraTS-MEN-RT-0388-1_slice_119,"(256, 256)","(256, 256)",225,65536
train,BraTS-MEN-RT-0230-1_slice_165,"(256, 256)","(256, 256)",216,65536
train,BraTS-MEN-RT-0224-1_slice_151,"(256, 256)","(256, 256)",177,65536
train,BraTS-MEN-RT-0458-1_slice_125,"(256, 256)","(256, 256)",1249,65536
train,BraTS-MEN-RT-0171-1_slice_063,"(256, 256)","(256, 256)",198,65536
train,BraTS-MEN-RT-0091-1_slice_106,"(256, 256)","(256, 256)",319,65536
train,BraTS-MEN-RT-0448-1_slice_126,"(256, 256)","(256, 256)",911,65536
train,BraTS-MEN-RT-0420-1_slice_152,"(256, 256)","(256, 256)",663,65536
train,BraTS-MEN-RT-0300-1_slice_099,"(256, 256)","(256, 256)",1167,65536
train,BraTS-MEN-RT-0424-1_slice_165,"(256, 256)","(256, 256)",219,65536
train,BraTS-MEN-RT-0449-1_slice_119,"(256, 256)","(256, 256)",359,65536
train,BraTS-MEN-RT-0230-1_slice_175,"(256, 256)","(256, 256)",278,65536
train,BraTS-MEN-RT-0258-1_slice_069,"(256, 256)","(256, 256)",210,65536
train,BraTS-MEN-RT-0448-1_slice_136,"(256, 256)","(256, 256)",676,65536
train,BraTS-MEN-RT-0171-1_slice_073,"(256, 256)","(256, 256)",631,65536
train,BraTS-MEN-RT-0209-1_slice_079,"(256, 256)","(256, 256)",2407,65536
train,BraTS-MEN-RT-0490-1_slice_099,"(256, 256)","(256, 256)",863,65536
train,BraTS-MEN-RT-0114-1_slice_051,"(256, 256)","(256, 256)",193,65536
train,BraTS-MEN-RT-0284-1_slice_089,"(256, 256)","(256, 256)",2642,65536
train,BraTS-MEN-RT-0209-1_slice_101,"(256, 256)","(256, 256)",2943,65536
train,BraTS-MEN-RT-0048-1_slice_096,"(256, 256)","(256, 256)",75,65536
train,BraTS-MEN-RT-0418-1_slice_061,"(256, 256)","(256, 256)",304,65536
train,BraTS-MEN-RT-0125-1_slice_113,"(256, 256)","(256, 256)",816,65536
train,BraTS-MEN-RT-0439-1_slice_130,"(256, 256)","(256, 256)",40,65536
train,BraTS-MEN-RT-0545-1_slice_089,"(256, 256)","(256, 256)",829,65536
train,BraTS-MEN-RT-0490-1_slice_089,"(256, 256)","(256, 256)",1054,65536
train,BraTS-MEN-RT-0209-1_slice_069,"(256, 256)","(256, 256)",984,65536
train,BraTS-MEN-RT-0208-1_slice_046,"(256, 256)","(256, 256)",268,65536
train,BraTS-MEN-RT-0284-1_slice_099,"(256, 256)","(256, 256)",3632,65536
train,BraTS-MEN-RT-0209-1_slice_111,"(256, 256)","(256, 256)",2294,65536
train,BraTS-MEN-RT-0060-1_slice_067,"(256, 256)","(256, 256)",1023,65536
train,BraTS-MEN-RT-0184-1_slice_135,"(256, 256)","(256, 256)",227,65536
train,BraTS-MEN-RT-0190-1_slice_101,"(256, 256)","(256, 256)",835,65536
train,BraTS-MEN-RT-0579-1_slice_124,"(256, 256)","(256, 256)",373,65536
train,BraTS-MEN-RT-0065-1_slice_107,"(256, 256)","(256, 256)",35,65536
train,BraTS-MEN-RT-0548-1_slice_076,"(256, 256)","(256, 256)",95,65536
train,BraTS-MEN-RT-0185-1_slice_062,"(256, 256)","(256, 256)",339,65536
train,BraTS-MEN-RT-0191-1_slice_056,"(256, 256)","(256, 256)",256,65536
train,BraTS-MEN-RT-0378-1_slice_057,"(256, 256)","(256, 256)",282,65536
train,BraTS-MEN-RT-0190-1_slice_079,"(256, 256)","(256, 256)",10,65536
train,BraTS-MEN-RT-0549-1_slice_059,"(256, 256)","(256, 256)",194,65536
train,BraTS-MEN-RT-0531-1_slice_146,"(256, 256)","(256, 256)",1151,65536
train,BraTS-MEN-RT-0410-1_slice_086,"(256, 256)","(256, 256)",3190,65536
train,BraTS-MEN-RT-0548-1_slice_066,"(256, 256)","(256, 256)",1264,65536
train,BraTS-MEN-RT-0185-1_slice_072,"(256, 256)","(256, 256)",1007,65536
train,BraTS-MEN-RT-0579-1_slice_134,"(256, 256)","(256, 256)",278,65536
train,BraTS-MEN-RT-0488-1_slice_105,"(256, 256)","(256, 256)",139,65536
train,BraTS-MEN-RT-0234-1_slice_083,"(256, 256)","(256, 256)",116,65536
train,BraTS-MEN-RT-0060-1_slice_077,"(256, 256)","(256, 256)",1352,65536
train,BraTS-MEN-RT-0190-1_slice_111,"(256, 256)","(256, 256)",884,65536
train,BraTS-MEN-RT-0055-1_slice_112,"(256, 256)","(256, 256)",323,65536
train,BraTS-MEN-RT-0184-1_slice_125,"(256, 256)","(256, 256)",930,65536
train,BraTS-MEN-RT-0410-1_slice_096,"(256, 256)","(256, 256)",1941,65536
train,BraTS-MEN-RT-0369-1_slice_113,"(256, 256)","(256, 256)",41,65536
train,BraTS-MEN-RT-0378-1_slice_047,"(256, 256)","(256, 256)",23,65536
train,BraTS-MEN-RT-0531-1_slice_156,"(256, 256)","(256, 256)",41,65536
train,BraTS-MEN-RT-0064-1_slice_138,"(256, 256)","(256, 256)",275,65536
train,BraTS-MEN-RT-0128-1_slice_084,"(256, 256)","(256, 256)",259,65536
train,BraTS-MEN-RT-0549-1_slice_049,"(256, 256)","(256, 256)",106,65536
train,BraTS-MEN-RT-0441-1_slice_086,"(256, 256)","(256, 256)",64,65536
train,BraTS-MEN-RT-0584-1_slice_085,"(256, 256)","(256, 256)",304,65536
train,BraTS-MEN-RT-0601-1_slice_046,"(256, 256)","(256, 256)",307,65536
train,BraTS-MEN-RT-0189-1_slice_163,"(256, 256)","(256, 256)",19,65536
train,BraTS-MEN-RT-0030-1_slice_048,"(256, 256)","(256, 256)",193,65536
train,BraTS-MEN-RT-0485-1_slice_143,"(256, 256)","(256, 256)",492,65536
train,BraTS-MEN-RT-0198-1_slice_037,"(256, 256)","(256, 256)",126,65536
train,BraTS-MEN-RT-0471-1_slice_083,"(256, 256)","(256, 256)",103,65536
train,BraTS-MEN-RT-0344-1_slice_153,"(256, 256)","(256, 256)",183,65536
train,BraTS-MEN-RT-0281-1_slice_150,"(256, 256)","(256, 256)",1207,65536
train,BraTS-MEN-RT-0509-1_slice_075,"(256, 256)","(256, 256)",37,65536
train,BraTS-MEN-RT-0031-1_slice_067,"(256, 256)","(256, 256)",940,65536
train,BraTS-MEN-RT-0035-1_slice_050,"(256, 256)","(256, 256)",112,65536
train,BraTS-MEN-RT-0615-1_slice_062,"(256, 256)","(256, 256)",813,65536
train,BraTS-MEN-RT-0189-1_slice_173,"(256, 256)","(256, 256)",13,65536
train,BraTS-MEN-RT-0584-1_slice_095,"(256, 256)","(256, 256)",1337,65536
train,BraTS-MEN-RT-0441-1_slice_096,"(256, 256)","(256, 256)",78,65536
train,BraTS-MEN-RT-0030-1_slice_058,"(256, 256)","(256, 256)",48,65536
train,BraTS-MEN-RT-0451-1_slice_095,"(256, 256)","(256, 256)",99,65536
train,BraTS-MEN-RT-0031-1_slice_077,"(256, 256)","(256, 256)",681,65536
train,BraTS-MEN-RT-0380-1_slice_086,"(256, 256)","(256, 256)",195,65536
train,BraTS-MEN-RT-0281-1_slice_140,"(256, 256)","(256, 256)",1108,65536
train,BraTS-MEN-RT-0344-1_slice_143,"(256, 256)","(256, 256)",510,65536
train,BraTS-MEN-RT-0509-1_slice_065,"(256, 256)","(256, 256)",76,65536
train,BraTS-MEN-RT-0596-1_slice_036,"(256, 256)","(256, 256)",252,65536
train,BraTS-MEN-RT-0283-1_slice_098,"(256, 256)","(256, 256)",29,65536
train,BraTS-MEN-RT-0116-1_slice_058,"(256, 256)","(256, 256)",227,65536
train,BraTS-MEN-RT-0356-1_slice_098,"(256, 256)","(256, 256)",3473,65536
train,BraTS-MEN-RT-0587-1_slice_162,"(256, 256)","(256, 256)",365,65536
train,BraTS-MEN-RT-0113-1_slice_138,"(256, 256)","(256, 256)",119,65536
train,BraTS-MEN-RT-0557-1_slice_093,"(256, 256)","(256, 256)",55,65536
train,BraTS-MEN-RT-0127-1_slice_072,"(256, 256)","(256, 256)",314,65536
train,BraTS-MEN-RT-0373-1_slice_086,"(256, 256)","(256, 256)",1860,65536
train,BraTS-MEN-RT-0126-1_slice_125,"(256, 256)","(256, 256)",551,65536
train,BraTS-MEN-RT-0132-1_slice_111,"(256, 256)","(256, 256)",556,65536
train,BraTS-MEN-RT-0107-1_slice_074,"(256, 256)","(256, 256)",486,65536
train,BraTS-MEN-RT-0113-1_slice_128,"(256, 256)","(256, 256)",884,65536
train,BraTS-MEN-RT-0596-1_slice_026,"(256, 256)","(256, 256)",68,65536
train,BraTS-MEN-RT-0356-1_slice_088,"(256, 256)","(256, 256)",2471,65536
train,BraTS-MEN-RT-0132-1_slice_101,"(256, 256)","(256, 256)",1062,65536
train,BraTS-MEN-RT-0126-1_slice_135,"(256, 256)","(256, 256)",1979,65536
train,BraTS-MEN-RT-0373-1_slice_096,"(256, 256)","(256, 256)",1685,65536
train,BraTS-MEN-RT-0127-1_slice_062,"(256, 256)","(256, 256)",290,65536
train,BraTS-MEN-RT-0177-1_slice_125,"(256, 256)","(256, 256)",1536,65536
train,BraTS-MEN-RT-0143-1_slice_117,"(256, 256)","(256, 256)",159,65536
train,BraTS-MEN-RT-0157-1_slice_123,"(256, 256)","(256, 256)",104,65536
train,BraTS-MEN-RT-0082-1_slice_123,"(256, 256)","(256, 256)",439,65536
train,BraTS-MEN-RT-0176-1_slice_072,"(256, 256)","(256, 256)",269,65536
train,BraTS-MEN-RT-0166-1_slice_109,"(256, 256)","(256, 256)",145,65536
train,BraTS-MEN-RT-0536-1_slice_096,"(256, 256)","(256, 256)",44,65536
train,BraTS-MEN-RT-0147-1_slice_058,"(256, 256)","(256, 256)",82,65536
train,BraTS-MEN-RT-0143-1_slice_107,"(256, 256)","(256, 256)",768,65536
train,BraTS-MEN-RT-0082-1_slice_133,"(256, 256)","(256, 256)",361,65536
train,BraTS-MEN-RT-0216-1_slice_035,"(256, 256)","(256, 256)",26,65536
train,BraTS-MEN-RT-0177-1_slice_135,"(256, 256)","(256, 256)",1149,65536
train,BraTS-MEN-RT-0302-1_slice_090,"(256, 256)","(256, 256)",188,65536
train,BraTS-MEN-RT-0166-1_slice_119,"(256, 256)","(256, 256)",884,65536
train,BraTS-MEN-RT-0212-1_slice_070,"(256, 256)","(256, 256)",382,65536
train,BraTS-MEN-RT-0082-1_slice_141,"(256, 256)","(256, 256)",219,65536
train,BraTS-MEN-RT-0216-1_slice_047,"(256, 256)","(256, 256)",12,65536
train,BraTS-MEN-RT-0180-1_slice_206,"(256, 256)","(256, 256)",82,65536
train,BraTS-MEN-RT-0217-1_slice_110,"(256, 256)","(256, 256)",157,65536
train,BraTS-MEN-RT-0066-1_slice_082,"(256, 256)","(256, 256)",1611,65536
train,BraTS-MEN-RT-0226-1_slice_042,"(256, 256)","(256, 256)",590,65536
train,BraTS-MEN-RT-0177-1_slice_147,"(256, 256)","(256, 256)",160,65536
train,BraTS-MEN-RT-0076-1_slice_081,"(256, 256)","(256, 256)",64,65536
train,BraTS-MEN-RT-0167-1_slice_144,"(256, 256)","(256, 256)",201,65536
train,BraTS-MEN-RT-0433-1_slice_105,"(256, 256)","(256, 256)",65,65536
train,BraTS-MEN-RT-0402-1_slice_057,"(256, 256)","(256, 256)",219,65536
train,BraTS-MEN-RT-0422-1_slice_051,"(256, 256)","(256, 256)",284,65536
train,BraTS-MEN-RT-0226-1_slice_052,"(256, 256)","(256, 256)",644,65536
train,BraTS-MEN-RT-0066-1_slice_092,"(256, 256)","(256, 256)",1221,65536
train,BraTS-MEN-RT-0217-1_slice_100,"(256, 256)","(256, 256)",284,65536
train,BraTS-MEN-RT-0167-1_slice_154,"(256, 256)","(256, 256)",300,65536
train,BraTS-MEN-RT-0076-1_slice_091,"(256, 256)","(256, 256)",340,65536
train,BraTS-MEN-RT-0206-1_slice_054,"(256, 256)","(256, 256)",102,65536
train,BraTS-MEN-RT-0216-1_slice_057,"(256, 256)","(256, 256)",28,65536
train,BraTS-MEN-RT-0422-1_slice_041,"(256, 256)","(256, 256)",66,65536
train,BraTS-MEN-RT-0402-1_slice_047,"(256, 256)","(256, 256)",161,65536
train,BraTS-MEN-RT-0583-1_slice_137,"(256, 256)","(256, 256)",396,65536
train,BraTS-MEN-RT-0393-1_slice_068,"(256, 256)","(256, 256)",104,65536
train,BraTS-MEN-RT-0453-1_slice_057,"(256, 256)","(256, 256)",138,65536
train,BraTS-MEN-RT-0596-1_slice_054,"(256, 256)","(256, 256)",296,65536
train,BraTS-MEN-RT-0126-1_slice_147,"(256, 256)","(256, 256)",1455,65536
train,BraTS-MEN-RT-0037-1_slice_082,"(256, 256)","(256, 256)",1743,65536
train,BraTS-MEN-RT-0452-1_slice_078,"(256, 256)","(256, 256)",359,65536
train,BraTS-MEN-RT-0596-1_slice_044,"(256, 256)","(256, 256)",881,65536
train,BraTS-MEN-RT-0453-1_slice_047,"(256, 256)","(256, 256)",37,65536
train,BraTS-MEN-RT-0582-1_slice_070,"(256, 256)","(256, 256)",135,65536
train,BraTS-MEN-RT-0463-1_slice_042,"(256, 256)","(256, 256)",77,65536
train,BraTS-MEN-RT-0583-1_slice_127,"(256, 256)","(256, 256)",1044,65536
train,BraTS-MEN-RT-0017-1_slice_094,"(256, 256)","(256, 256)",1161,65536
train,BraTS-MEN-RT-0037-1_slice_092,"(256, 256)","(256, 256)",905,65536
train,BraTS-MEN-RT-0263-1_slice_066,"(256, 256)","(256, 256)",291,65536
train,BraTS-MEN-RT-0452-1_slice_068,"(256, 256)","(256, 256)",386,65536
train,BraTS-MEN-RT-0360-1_slice_078,"(256, 256)","(256, 256)",76,65536
train,BraTS-MEN-RT-0198-1_slice_055,"(256, 256)","(256, 256)",932,65536
train,BraTS-MEN-RT-0188-1_slice_056,"(256, 256)","(256, 256)",1468,65536
train,BraTS-MEN-RT-0189-1_slice_101,"(256, 256)","(256, 256)",129,65536
train,BraTS-MEN-RT-0481-1_slice_116,"(256, 256)","(256, 256)",26,65536
train,BraTS-MEN-RT-0104-1_slice_089,"(256, 256)","(256, 256)",763,65536
train,BraTS-MEN-RT-0485-1_slice_121,"(256, 256)","(256, 256)",1725,65536
train,BraTS-MEN-RT-0280-1_slice_065,"(256, 256)","(256, 256)",107,65536
train,BraTS-MEN-RT-0351-1_slice_052,"(256, 256)","(256, 256)",400,65536
train,BraTS-MEN-RT-0555-1_slice_139,"(256, 256)","(256, 256)",385,65536
train,BraTS-MEN-RT-0078-1_slice_048,"(256, 256)","(256, 256)",296,65536
train,BraTS-MEN-RT-0290-1_slice_066,"(256, 256)","(256, 256)",51,65536
train,BraTS-MEN-RT-0574-1_slice_068,"(256, 256)","(256, 256)",359,65536
train,BraTS-MEN-RT-0101-1_slice_091,"(256, 256)","(256, 256)",717,65536
train,BraTS-MEN-RT-0370-1_slice_103,"(256, 256)","(256, 256)",32,65536
train,BraTS-MEN-RT-0550-1_slice_059,"(256, 256)","(256, 256)",32,65536
train,BraTS-MEN-RT-0365-1_slice_060,"(256, 256)","(256, 256)",1027,65536
train,BraTS-MEN-RT-0270-1_slice_192,"(256, 256)","(256, 256)",477,65536
train,BraTS-MEN-RT-0281-1_slice_132,"(256, 256)","(256, 256)",835,65536
train,BraTS-MEN-RT-0344-1_slice_131,"(256, 256)","(256, 256)",167,65536
train,BraTS-MEN-RT-0058-1_slice_126,"(256, 256)","(256, 256)",414,65536
train,BraTS-MEN-RT-0601-1_slice_034,"(256, 256)","(256, 256)",249,65536
train,BraTS-MEN-RT-0544-1_slice_105,"(256, 256)","(256, 256)",589,65536
train,BraTS-MEN-RT-0485-1_slice_131,"(256, 256)","(256, 256)",1512,65536
train,BraTS-MEN-RT-0198-1_slice_045,"(256, 256)","(256, 256)",449,65536
train,BraTS-MEN-RT-0484-1_slice_066,"(256, 256)","(256, 256)",338,65536
train,BraTS-MEN-RT-0360-1_slice_068,"(256, 256)","(256, 256)",185,65536
train,BraTS-MEN-RT-0188-1_slice_046,"(256, 256)","(256, 256)",485,65536
train,BraTS-MEN-RT-0365-1_slice_070,"(256, 256)","(256, 256)",770,65536
train,BraTS-MEN-RT-0078-1_slice_058,"(256, 256)","(256, 256)",719,65536
train,BraTS-MEN-RT-0419-1_slice_095,"(256, 256)","(256, 256)",243,65536
train,BraTS-MEN-RT-0555-1_slice_129,"(256, 256)","(256, 256)",242,65536
train,BraTS-MEN-RT-0574-1_slice_078,"(256, 256)","(256, 256)",128,65536
train,BraTS-MEN-RT-0370-1_slice_113,"(256, 256)","(256, 256)",765,65536
train,BraTS-MEN-RT-0101-1_slice_081,"(256, 256)","(256, 256)",657,65536
train,BraTS-MEN-RT-0059-1_slice_109,"(256, 256)","(256, 256)",90,65536
train,BraTS-MEN-RT-0071-1_slice_151,"(256, 256)","(256, 256)",702,65536
train,BraTS-MEN-RT-0311-1_slice_106,"(256, 256)","(256, 256)",386,65536
train,BraTS-MEN-RT-0301-1_slice_105,"(256, 256)","(256, 256)",700,65536
train,BraTS-MEN-RT-0029-1_slice_048,"(256, 256)","(256, 256)",1084,65536
train,BraTS-MEN-RT-0458-1_slice_086,"(256, 256)","(256, 256)",1292,65536
train,BraTS-MEN-RT-0080-1_slice_089,"(256, 256)","(256, 256)",210,65536
train,BraTS-MEN-RT-0524-1_slice_047,"(256, 256)","(256, 256)",376,65536
train,BraTS-MEN-RT-0520-1_slice_070,"(256, 256)","(256, 256)",64,65536
train,BraTS-MEN-RT-0155-1_slice_089,"(256, 256)","(256, 256)",457,65536
train,BraTS-MEN-RT-0298-1_slice_150,"(256, 256)","(256, 256)",481,65536
train,BraTS-MEN-RT-0500-1_slice_076,"(256, 256)","(256, 256)",182,65536
train,BraTS-MEN-RT-0310-1_slice_129,"(256, 256)","(256, 256)",684,65536
train,BraTS-MEN-RT-0531-1_slice_124,"(256, 256)","(256, 256)",1155,65536
train,BraTS-MEN-RT-0085-1_slice_081,"(256, 256)","(256, 256)",82,65536
train,BraTS-MEN-RT-0140-1_slice_082,"(256, 256)","(256, 256)",360,65536
train,BraTS-MEN-RT-0029-1_slice_058,"(256, 256)","(256, 256)",1183,65536
train,BraTS-MEN-RT-0153-1_slice_200,"(256, 256)","(256, 256)",51,65536
train,BraTS-MEN-RT-0458-1_slice_096,"(256, 256)","(256, 256)",2727,65536
train,BraTS-MEN-RT-0150-1_slice_081,"(256, 256)","(256, 256)",254,65536
train,BraTS-MEN-RT-0311-1_slice_116,"(256, 256)","(256, 256)",1301,65536
train,BraTS-MEN-RT-0468-1_slice_093,"(256, 256)","(256, 256)",100,65536
train,BraTS-MEN-RT-0071-1_slice_141,"(256, 256)","(256, 256)",330,65536
train,BraTS-MEN-RT-0301-1_slice_115,"(256, 256)","(256, 256)",1558,65536
train,BraTS-MEN-RT-0298-1_slice_140,"(256, 256)","(256, 256)",340,65536
train,BraTS-MEN-RT-0531-1_slice_134,"(256, 256)","(256, 256)",1464,65536
train,BraTS-MEN-RT-0500-1_slice_066,"(256, 256)","(256, 256)",289,65536
train,BraTS-MEN-RT-0310-1_slice_139,"(256, 256)","(256, 256)",149,65536
train,BraTS-MEN-RT-0080-1_slice_099,"(256, 256)","(256, 256)",307,65536
train,BraTS-MEN-RT-0524-1_slice_057,"(256, 256)","(256, 256)",102,65536
train,BraTS-MEN-RT-0520-1_slice_060,"(256, 256)","(256, 256)",93,65536
train,BraTS-MEN-RT-0315-1_slice_059,"(256, 256)","(256, 256)",193,65536
train,BraTS-MEN-RT-0489-1_slice_148,"(256, 256)","(256, 256)",160,65536
train,BraTS-MEN-RT-0159-1_slice_049,"(256, 256)","(256, 256)",716,65536
train,BraTS-MEN-RT-0384-1_slice_102,"(256, 256)","(256, 256)",84,65536
train,BraTS-MEN-RT-0125-1_slice_161,"(256, 256)","(256, 256)",183,65536
train,BraTS-MEN-RT-0178-1_slice_118,"(256, 256)","(256, 256)",151,65536
train,BraTS-MEN-RT-0275-1_slice_133,"(256, 256)","(256, 256)",42,65536
train,BraTS-MEN-RT-0471-1_slice_058,"(256, 256)","(256, 256)",286,65536
train,BraTS-MEN-RT-0105-1_slice_167,"(256, 256)","(256, 256)",176,65536
train,BraTS-MEN-RT-0450-1_slice_109,"(256, 256)","(256, 256)",92,65536
train,BraTS-MEN-RT-0508-1_slice_081,"(256, 256)","(256, 256)",29,65536
train,BraTS-MEN-RT-0460-1_slice_074,"(256, 256)","(256, 256)",548,65536
train,BraTS-MEN-RT-0208-1_slice_034,"(256, 256)","(256, 256)",54,65536
train,BraTS-MEN-RT-0580-1_slice_111,"(256, 256)","(256, 256)",812,65536
train,BraTS-MEN-RT-0470-1_slice_077,"(256, 256)","(256, 256)",13,65536
train,BraTS-MEN-RT-0260-1_slice_128,"(256, 256)","(256, 256)",362,65536
train,BraTS-MEN-RT-0584-1_slice_126,"(256, 256)","(256, 256)",1088,65536
train,BraTS-MEN-RT-0614-1_slice_086,"(256, 256)","(256, 256)",305,65536
train,BraTS-MEN-RT-0099-1_slice_052,"(256, 256)","(256, 256)",311,65536
train,BraTS-MEN-RT-0158-1_slice_066,"(256, 256)","(256, 256)",18,65536
